file_name,formula,atom_num,formation_energy,B_element,X_element,sites,perovskite_judge
ICSD-171988.cif,Ba8 Ca4 Os4 O24,40,-2.2545668142500004,"['Os', 'Ca']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-172156.cif,Bi4 Mn4 S8 Cl4,20,-0.6824919420431037,['Mn'],"['S', 'Cl']","[0, 1, 2, 3]",perovskite
ICSD-172166.cif,Ba8 In4 Nb4 O24,40,-2.6413810890000007,"['In', 'Nb']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-172175.cif,Ba9 Ru9 O27,45,-1.8761392744444447,['Ru'],['O'],"[9, 10, 11, 12, 13, 14, 15, 16, 17]",perovskite
ICSD-172212.cif,Sr4 Fe2 Mo2 O12,20,-2.5169854485000003,"['Mo', 'Fe']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-172330.cif,Sr4 Ga2 Ta2 O12,20,-2.795018780875,"['Ta', 'Ga']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-172347.cif,La4 Rh4 O12,20,-2.2310635430000003,['Rh'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-172407.cif,Ba8 Y4 Nb4 O24,40,-3.1485131035,"['Y', 'Nb']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-17243.cif,Sr Mn O3,5,-2.126939457793104,['Mn'],['O'],[1],perovskite
ICSD-172601.cif,Sr6 N3 Br3,12,-1.2998700631250006,['N'],['Sr'],"[9, 10, 11]",anti-perovskite
ICSD-172608.cif,Ru8 Na4 O16,28,-1.261591902142858,['Ru'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-172754.cif,Ba6 Ru4 Zr2 O18,30,-2.373923530000001,"['Ru', 'Zr']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-172758.cif,Ba6 Bi6 O18,30,-1.8277593290000007,['Bi'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-172761.cif,Ba6 Bi3 Sb3 O18,30,-2.0443654006666674,"['Bi', 'Sb']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-172762.cif,Ba8 Bi4 Sb4 O24,40,-2.03597690675,"['Bi', 'Sb']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-172781.cif,Ca4 Al8 O16,28,-3.0166809342857146,['Al'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-172784.cif,Sb4 Br4 Se8 Mn4,20,-0.3646173884597701,['Mn'],"['Se', 'Br']","[0, 1, 2, 3]",perovskite
ICSD-172795.cif,Cd4 V4 O12,20,-1.828189693,['V'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-172878.cif,Ag6 Ni4 O8,18,-0.6268896733333338,['Ni'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-173278.cif,Pt4 Ca4 O12,20,-1.6612738445000006,['Pt'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-173316.cif,Cs4 La4 Cd4 Te12,24,-1.1427269487499998,['La'],['Te'],"[4, 5, 6, 7]",perovskite
ICSD-173398.cif,Sr4 Zr4 O12,20,-3.3801348739999995,['Zr'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-173459.cif,Ge4 Ca8 O16,28,-2.606922234285715,['Ca'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-173490.cif,Sr4 Ni2 Re2 O12,20,-2.1211843785,['Re'],['O'],"[4, 5]",perovskite
ICSD-173504.cif,Ba2 Co2 O6,10,-2.0432033410000003,['Co'],['O'],"[2, 3]",perovskite
ICSD-173647.cif,Al4 W10 O32,46,-2.1968090519565213,"['Al', 'W']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-173757.cif,Ta4 Na4 O12,20,-2.722463556,['Ta'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-173786.cif,Ti2 I6,8,-0.8245975269791663,['Ti'],['I'],"[0, 1]",perovskite
ICSD-173842.cif,Ba Zr P2 O8,12,-2.8940286728769844,['Zr'],['O'],[1],perovskite
ICSD-173866.cif,Ba6 Ru6 O18,30,-1.8549442456666667,['Ru'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-173889.cif,Ir Ba O3,5,-1.5459923040000008,['Ir'],['O'],[1],perovskite
ICSD-173921.cif,Ba2 O2,4,-2.4599897900000003,['O'],['Ba'],"[2, 3]",anti-perovskite
ICSD-174041.cif,Cs2 Fe2 Br6,10,-1.3660734895000002,['Fe'],['Br'],"[2, 3]",perovskite
ICSD-174069.cif,Y12 Ta4 O28,44,-3.4685777993181817,['Ta'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-174071.cif,Y12 Sb4 O28,44,-3.0108397329545458,['Sb'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-174085.cif,Fe4 Li4 O8,16,-1.8339497020833333,['Fe'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-174097.cif,Ag24 S8 Br8,40,-0.2342085064999999,['S'],['Ag'],"[24, 25, 26, 27, 28, 29, 30, 31]",anti-perovskite
ICSD-174110.cif,Pb8 Hf8 O24,40,-2.6195083620000004,['Hf'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-174118.cif,Ti4 Y4 O12,20,-3.230142851333333,['Ti'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-174205.cif,Sr4 Mo4 O12,20,-2.417887521,['Mo'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-174206.cif,Sr4 Mo4 O12,20,-2.4180583065000008,['Mo'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-174288.cif,Sb3 Co6 Ag9 O18,36,-1.1447534294444444,"['Sb', 'Co']",['O'],"[0, 1, 2, 3, 4, 5, 15, 16, 17]",perovskite
ICSD-174289.cif,Ba8 Bi4 Ir4 O24,40,-1.70163069475,"['Bi', 'Ir']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-174290.cif,Ba6 Bi3 Ir3 O18,30,-1.7107248126666672,"['Bi', 'Ir']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-174396.cif,Ca Br2 O6 C6 H24,39,-0.6338858523076917,['Ca'],['O'],[0],perovskite
ICSD-17612.cif,I6 O18 Zn2 Li2,28,-0.7485909778273816,"['Li', 'Zn']",['O'],"[0, 1, 2, 3]",perovskite
ICSD-17613.cif,I6 O18 Li2 Cd2,28,-0.7268184546130959,"['Li', 'Cd']",['O'],"[0, 1, 2, 3]",perovskite
ICSD-17614.cif,I8 Zn4 Na4 O28 H4,48,-0.8605580322916667,['Zn'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-17809.cif,La8 Ni4 O12 F8,32,-2.7915233153125,['Ni'],"['F', 'O']","[8, 9, 10, 11]",perovskite
ICSD-180009.cif,Cd4 Tc4 O12,20,-1.1817443830000005,['Tc'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-180053.cif,Cs12 Br20 Zn4,36,-1.5650760394444443,['Br'],['Cs'],"[16, 17, 18, 19]",anti-perovskite
ICSD-18008.cif,Ag4 F4,8,-1.033167830625,['Ag'],['F'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-18013.cif,Na4 Br4,8,-1.590782725,['Na'],['Br'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-180175.cif,La6 Al6 O18,30,-3.2568000068333345,['Al'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-18022.cif,K2 Zn2 Be6 F18,28,-3.038879036339286,['Zn'],['F'],"[8, 9]",perovskite
ICSD-180889.cif,Ag2 Co2 O4,8,-0.4646600700000003,['Ag'],['O'],"[2, 3]",perovskite
ICSD-181026.cif,Cd4 Se4,8,-0.4772933745833337,['Cd'],['Se'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-18117.cif,Mg4 Cr4 O16,24,-2.1554516629166667,['Mg'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-18118.cif,Cd4 Cr4 O16,24,-1.5945836487500002,['Cd'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-181310.cif,Si4 O8,12,-2.250474236666667,['Si'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-181572.cif,La12 Ir4 O28,44,-2.536807874090909,['Ir'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-181930.cif,Cd2 Sn2 O6,10,-1.4368863177500004,['Sn'],['O'],"[2, 3]",perovskite
ICSD-182001.cif,Pb8 Mn4 Re4 O24,40,-1.3812928343965516,"['Mn', 'Re']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-18201.cif,Ba2 Ti2 S6,10,-1.8221652333333327,['Ti'],['S'],"[2, 3]",perovskite
ICSD-182235.cif,Na3 Cr3 O6,12,-1.7129584616666669,"['Na', 'Cr']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-182245.cif,Ca4 Ir4 O12,20,-1.7389929684999998,['Ir'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-182443.cif,Li3 Co3 O6,12,-2.105835011250001,"['Li', 'Co']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-182600.cif,Ba4 Mg4 F16,24,-3.699641003750002,['Mg'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-182661.cif,Pb4 Te4,8,-0.4125378233333334,['Pb'],"['Pb', 'Te']","[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-182856.cif,K4 Cu4 F12,20,-2.10128501675,['Cu'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-18317.cif,Ba3 Ta6 Si4 O26,39,-3.027516335,['Ta'],['O'],"[3, 4, 5, 6, 7, 8]",perovskite
ICSD-18320.cif,Mg3 F3 N,7,-2.5710461683928574,['Mg'],"['N', 'F']","[0, 1, 2, 3]",perovskite
ICSD-183450.cif,Sr4 Tc4 O12,20,-2.1047383349999995,['Tc'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-183452.cif,Sr4 Tc4 O12,20,-2.104946987500001,['Tc'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-183453.cif,Sr Tc O3,5,-2.104360508,['Tc'],['O'],[1],perovskite
ICSD-183639.cif,K2 Cr8 O16,26,-1.8246343319230776,['Cr'],['O'],"[2, 3, 4, 5, 6, 7, 8, 9]",perovskite
ICSD-183835.cif,Ba2 Hf2 Si6 O18,28,-3.104841341785715,['Hf'],['O'],"[2, 3]",perovskite
ICSD-183887.cif,Sr2 K2 B4 Be4 O12 F2,26,-2.760704456057693,['Sr'],['O'],"[2, 3]",perovskite
ICSD-183914.cif,Ca3 Si3 F18,24,-3.488058529895833,"['Si', 'Ca']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-183931.cif,Ba3 Ti3 B6 O18,30,-2.8329767133333337,"['Ti', 'Ba']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-183966.cif,Fe4 Cr8 O16,28,-1.5830244235714293,['Cr'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-184078.cif,Sr Co O3,5,-1.952920347,['Co'],['O'],[1],perovskite
ICSD-184280.cif,Ca2 Cu6 Ti8 O24,40,-2.307326001458333,['Ti'],['O'],"[2, 3, 4, 5, 6, 7, 8, 9]",perovskite
ICSD-184398.cif,V4 P4 O16,24,-2.2697237691269847,['V'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-184562.cif,F18 As3 Na3,24,-2.3739060669791674,"['Na', 'As']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-184564.cif,As4 Na4 F24,32,-2.3683966290625,"['Na', 'As']",['F'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-184695.cif,Ti8 Mg4 O16,28,-2.859154010833333,['Ti'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-1846.cif,Na6 Mn9 Cl24,39,-1.2062594218125555,['Mn'],['Cl'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]",perovskite
ICSD-18507.cif,Ba6 Y2 Ru4 O18,30,-2.272267406333333,"['Y', 'Ru']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-18508.cif,Ba6 Y2 Os4 O18,30,-2.252255329000001,"['Y', 'Os']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-185362.cif,K2 Mg2 Si2 O7,13,-2.58501368923077,['Mg'],['O'],"[2, 3]",perovskite
ICSD-185417.cif,Sr6 Mn6 O18,30,-2.171835107126437,['Mn'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-185418.cif,Mn4 V4 O12,20,-1.803322318293104,['V'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-185514.cif,Fe16 O20,36,-1.618427771944445,['Fe'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-185700.cif,Pb Ge O3,5,-1.3110460535,['Ge'],['O'],[0],perovskite
ICSD-185808.cif,Pt4 Hg2 Se6,12,-0.4165402858333333,['Pt'],['Se'],[2],perovskite
ICSD-186038.cif,Sr4 Cu2 Mo2 O12,20,-2.18329192825,['Mo'],['O'],"[6, 7]",perovskite
ICSD-186440.cif,Bi4 Fe8 O18,30,-1.5019844286666673,['Fe'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-186501.cif,Mg4 F4 O4 H4,16,-2.4456497459375,['Mg'],"['O', 'F']","[0, 1, 2, 3]",perovskite
ICSD-186528.cif,Ba6 Ti6 O18,30,-3.101430500666668,['Ti'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-186707.cif,Ti16 O32,48,-3.023307248680557,['Ti'],['O'],"[8, 9, 10, 11]",perovskite
ICSD-186748.cif,Rb4 Fe8 F24,36,-2.586362455,"['Rb', 'Fe']",['F'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-186883.cif,V4 Na4 F24 K8,40,-2.819661933,"['V', 'Na']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-1871.cif,V12 O18,30,-2.250327034333333,['V'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-187262.cif,Bi2 Sr10 Ni4 O20,36,-2.0426654838888894,['Sr'],['O'],"[0, 1, 32, 33, 34, 35]",perovskite
ICSD-187490.cif,Ge4 V6 K2 O18,30,-1.9841463086666664,['V'],['O'],"[2, 3, 4, 5, 6, 7]",perovskite
ICSD-18762.cif,Rb12 Al4 F24,40,-3.14524573625,"['Rb', 'Al']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-187637.cif,Pb V O3,5,-1.9009072935,['V'],['O'],[0],perovskite
ICSD-187662.cif,Sr4 Mg2 Mo2 O12,20,-2.6950925369999994,"['Mo', 'Mg']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-187669.cif,Sr4 Mn2 Mo2 O12,20,-2.442910384896552,"['Mo', 'Mn']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-187705.cif,Fe3 Na3 O6,12,-1.7245734641666666,"['Na', 'Fe']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-187833.cif,K8 P4 O14,26,-2.258144268040293,['K'],['O'],"[6, 7]",perovskite
ICSD-1879.cif,Mo2 F12,14,-2.5547758460714287,['Mo'],['F'],"[0, 1]",perovskite
ICSD-188057.cif,Sr4 Zn2 Mo2 O12,20,-2.386740195,"['Mo', 'Zn']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-188225.cif,In6 Mn6 O18,30,-1.5038804397931036,['In'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-188416.cif,Sr4 Mn4 O12,20,-2.180634784793104,['Mn'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-188419.cif,Sr4 In2 Ta2 O12,20,-2.7159956865,"['Ta', 'In']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-188441.cif,Hf4 W8 O32,44,-2.555577232500001,['Hf'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-188501.cif,La12 Sb4 O28,44,-2.838944916818181,['Sb'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-188660.cif,In2 P4 O12 N2 H12,32,-1.2962997382514878,['In'],['O'],"[0, 1]",perovskite
ICSD-18869.cif,Cd8 Se4 F8 O12,32,-1.4764674852083337,['Cd'],"['O', 'F']","[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-188755.cif,Cd4 F12 N8 H20,44,-1.0574663328409089,['Cd'],"['N', 'F']","[0, 1, 2, 3]",perovskite
ICSD-189053.cif,Ba4 Ir2 O8,14,-1.926052050714286,['Ir'],['O'],"[4, 5]",perovskite
ICSD-189098.cif,Ba2 Ti Zr O6,10,-3.2236530436666664,"['Ti', 'Zr']",['O'],"[2, 3]",perovskite
ICSD-18929.cif,Cs8 In4 Cl20 O4 H8,44,-1.471484122840909,['In'],"['Cl', 'O']","[8, 9, 10, 11]",perovskite
ICSD-189367.cif,K Mn F3,5,-2.4497919380431035,['Mn'],['F'],[1],perovskite
ICSD-189439.cif,Fe8 O12,20,-1.3854732725,['Fe'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-189825.cif,Ti3 Li3 S6,12,-1.5612505833333332,"['Li', 'Ti']",['S'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-190005.cif,Se4 Mn4 O12,20,-0.957556062626437,['Mn'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-19009.cif,Ba8 Nb6 Li2 O24,40,-2.9249641559166664,['Nb'],['O'],"[14, 15]",perovskite
ICSD-19010.cif,Ba8 Ta6 Li2 O24,40,-3.000177584916666,['Ta'],['O'],"[14, 15]",perovskite
ICSD-19026.cif,Rb4 Ti2 Si6 O18,30,-2.7445698427777785,['Ti'],['O'],"[4, 5]",perovskite
ICSD-19027.cif,K4 Sn2 Si6 O18,30,-2.4702219459166668,['Sn'],['O'],"[10, 11]",perovskite
ICSD-19028.cif,Rb4 Sn2 Si6 O18,30,-2.464961652250001,['Sn'],['O'],"[10, 11]",perovskite
ICSD-19029.cif,Tl4 Ti2 Ge6 O18,30,-1.782188149777778,['Ti'],['O'],"[0, 1]",perovskite
ICSD-19030.cif,Cs4 Ti2 Ge6 O18,30,-2.0438036734444447,['Ti'],['O'],"[4, 5]",perovskite
ICSD-19031.cif,Cs4 Sn2 Ge6 O18,30,-1.764783995916667,['Sn'],['O'],"[4, 5]",perovskite
ICSD-19046.cif,Cu6 V6 O18,30,-1.7796054208333336,['V'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-19047.cif,Si4 P8 O28,40,-2.283700376452381,['Si'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-1904.cif,Na K3 P2 O6 F2,14,-2.4230698012159864,['Na'],['O'],[3],perovskite
ICSD-190548.cif,Sr4 Ti2 Zr2 O12,20,-3.257376769166666,"['Ti', 'Zr']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-190592.cif,W2 Zn2 Sr4 O12,20,-2.4924527635,"['Zn', 'W']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-190593.cif,W2 Co2 Sr4 O12,20,-2.5100373195000003,"['Co', 'W']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-190594.cif,W2 Cu2 Sr4 O12,20,-2.28028371675,['W'],['O'],"[6, 7]",perovskite
ICSD-190647.cif,Sr4 Sb2 Mn2 O12,20,-2.0940271188965527,"['Sb', 'Mn']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-19075.cif,Tl2 Rb6 F12,20,-2.36963053625,['Tl'],['F'],"[6, 7]",perovskite
ICSD-19076.cif,Tl2 Cs6 F12,20,-2.3947902275000006,['Tl'],['F'],"[6, 7]",perovskite
ICSD-19077.cif,Y2 Rb6 F12,20,-3.25118002225,['Y'],['F'],"[6, 7]",perovskite
ICSD-19078.cif,Y2 Cs6 F12,20,-3.2743455235,['Y'],['F'],"[6, 7]",perovskite
ICSD-190805.cif,Zn4 O4,8,-1.2955744537500005,['Zn'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-190881.cif,Ba4 Zr4 O12,20,-3.354306202,['Zr'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-1908.cif,In8 V4 O20,32,-1.8778341615625005,['In'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-190920.cif,K Nb O3,5,-2.606763216,['Nb'],['O'],[1],perovskite
ICSD-190924.cif,Ba Ti O3,5,-3.0944070423333336,['Ti'],['O'],[1],perovskite
ICSD-191203.cif,Ba V O3,5,-2.677150601,['V'],['O'],[1],perovskite
ICSD-191252.cif,Ba Al2 Si2 O8,13,-3.0394145569230764,['Ba'],['O'],[0],perovskite
ICSD-19127.cif,Sn4 Te4,8,-0.2887740064583331,['Sn'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-191426.cif,La Al O3,5,-3.2533693465000013,['Al'],['O'],[1],perovskite
ICSD-191563.cif,Ba8 Mg4 Te4 O24,40,-2.273522761666667,"['Te', 'Mg']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-191591.cif,Cs Fe Mo2 O8,12,-1.9894972281250003,['Fe'],['O'],[1],perovskite
ICSD-191794.cif,Y4 Ni4 O12,20,-2.3324198815000003,['Ni'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-191958.cif,Na Rb3 Mo2 O8,14,-2.140591898928572,['Na'],['O'],[3],perovskite
ICSD-191959.cif,Na Rb3 W2 O8,14,-2.184503318928571,['Na'],['O'],[3],perovskite
ICSD-191960.cif,Ba4 Cu2 Os2 O12,20,-1.71043084825,"['Cu', 'Os']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-192102.cif,S6 La3 K3,12,-2.003689527916667,"['K', 'La']",['S'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-192107.cif,Y3 K3 S6,12,-2.045957591666667,"['K', 'Y']",['S'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-192108.cif,Y3 Rb3 S6,12,-2.012222455416666,['Y'],['S'],"[3, 4, 5]",perovskite
ICSD-192144.cif,Na4 Ni4 F12,20,-2.14946626025,['Ni'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-192145.cif,F12 Na4 Ni4,20,-2.2289953982500004,['Ni'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-192147.cif,Na4 Co4 F12,20,-2.45425147475,['Co'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-192327.cif,Sr4 Co2 Nb2 O12,20,-2.7430802825000007,"['Nb', 'Co']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-19233.cif,Ir4 K8 Cl24,36,-1.2054406197222225,['Ir'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-192388.cif,Fe4 Cr8 O16,28,-1.5719464032142858,['Cr'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-192389.cif,Fe4 Cr8 O16,28,-1.4392240392857152,['Cr'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-192405.cif,Na8 Nb8 O24,40,-2.5937446625,['Nb'],['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-192407.cif,Na Nb O3,5,-2.579468732,['Nb'],['O'],[1],perovskite
ICSD-19259.cif,Mg6 Mn6 O18,30,-1.933720219793104,['Mn'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-192733.cif,Ba2 Co2 O6,10,-2.043206613,['Co'],['O'],"[2, 3]",perovskite
ICSD-192904.cif,Ca4 Ti2 Mn2 O12,20,-2.656101483563218,"['Ti', 'Mn']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-193088.cif,Na2 Mg2 F6,10,-3.2388454622500005,['Mg'],['F'],"[2, 3]",perovskite
ICSD-193089.cif,Na Mg F3,5,-3.21411453825,['Mg'],['F'],[1],perovskite
ICSD-19314.cif,K4 Zr2 F12,18,-3.4753618080555566,['Zr'],['F'],"[4, 5]",perovskite
ICSD-193216.cif,Co2 P6 O18 K2,28,-2.111370422091837,['Co'],['O'],"[2, 3]",perovskite
ICSD-193391.cif,Sn16 S32,48,-0.5492187064583334,['Sn'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-193445.cif,Mn16 O32,48,-1.3507484136135055,['Mn'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-193481.cif,La4 In4 O12,20,-2.4619955045,['In'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-193548.cif,Mg4 Cr8 O16,28,-1.9182409360714283,['Cr'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-193722.cif,Mn4 S8,12,-0.7322401988218387,['Mn'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-193792.cif,Cs8 Tl8 F24,40,-2.2612287282500003,['Tl'],['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-193932.cif,Ni4 Cr8 O16,28,-1.444013750000001,['Cr'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-194000.cif,In4 Rb8 K4 F24,40,-2.736764919,"['In', 'K']",['F'],"[0, 1, 2, 3, 12, 13, 14, 15]",perovskite
ICSD-194155.cif,Pb Cr O3,5,-1.4619961825000003,['Cr'],['O'],[0],perovskite
ICSD-194276.cif,Sc2 F6,8,-3.9964757178125,['Sc'],['F'],"[0, 1]",perovskite
ICSD-194368.cif,V8 Na4 O16,28,-2.287745322142857,['V'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-1943.cif,Ba Sr Fe4 O8,14,-1.8998076032142857,['Sr'],['O'],[1],perovskite
ICSD-194588.cif,Ag2 Rb Fe V2 O8,14,-1.7486964282142865,['Fe'],['O'],[3],perovskite
ICSD-194591.cif,Ag2 K Fe V2 O8,14,-1.750919662857143,['Fe'],['O'],[3],perovskite
ICSD-194628.cif,Y2 Cr2 Te2 O12,18,-1.9989275646296305,"['Y', 'Te', 'Cr']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-194696.cif,Sr4 Os2 Mg2 O12,20,-2.218058619,"['Mg', 'Os']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-194783.cif,Na12 Mo4 F4 O16,36,-2.2453256984722225,['F'],['Na'],"[32, 33, 34, 35]",anti-perovskite
ICSD-194912.cif,Ca4 Ge4 O12,20,-2.238326535,['Ge'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-194992.cif,Sr3 Mg Ta2 O9,15,-3.0656052013333333,"['Ta', 'Mg']",['O'],"[3, 4, 5]",perovskite
ICSD-194993.cif,Sr3 Zn Ta2 O9,15,-2.852284785333333,"['Ta', 'Zn']",['O'],"[3, 4, 5]",perovskite
ICSD-195130.cif,Ba8 Co4 W4 O24,40,-2.432111980500001,"['Co', 'W']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-195298.cif,Pd As2 O6,9,-0.96825628,['As'],['O'],"[0, 1]",perovskite
ICSD-195305.cif,Pb4 Pd4 P8 O28,44,-1.812043594274892,['Pb'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-195341.cif,Bi2 Se12 Cu2 P4,20,-0.1878383342023816,"['Bi', 'Cu']",['Se'],"[0, 1, 2, 3]",perovskite
