file_name,formula,formation_energy
ICSD-36009.cif,Rb4 Te2 I12,-0.7988924715740741
ICSD-36011.cif,Sc F3,-4.0070929090625
ICSD-36090.cif,Na4 Fe4 Ti4 O16,-2.312795621309524
ICSD-36217.cif,Tl4 Br12 Fe4,-0.9354169615
ICSD-36228.cif,K8 Se4 Br24,-0.9079877524074074
ICSD-36244.cif,Cr4 V4 O16,-2.0521938275
ICSD-36264.cif,Tl Sb F6,-2.2975195346875
ICSD-36273.cif,Mn8 Si2 O14,-1.937153349655172
ICSD-36289.cif,Zn4 Ta8 O24,-2.6014156363888894
ICSD-36290.cif,Zn4 Nb8 O24,-2.4844817872222222
ICSD-36305.cif,Pd4 Rb8 Br24,-0.9982529236111108
ICSD-36459.cif,Sr8 Ca4 W4 O24,-2.7894664497499995
ICSD-36486.cif,I22 Cd11,-0.6014392911363636
ICSD-36512.cif,O I K3,-1.26657072275
ICSD-36517.cif,Sb2 Cl12 Na2,-0.9794058759374996
ICSD-36629.cif,Pb2 Ca4 O8,-2.1652948274999995
ICSD-36643.cif,Na8 Cu4 In4 F28,-2.358866238068181
ICSD-36663.cif,La Al O3,-3.2533649785000014
ICSD-36805.cif,Cs4 Mn8 F24,-2.488388686992337
ICSD-37005.cif,Cs8 Na4 Mn4 F24,-2.613645134896552
ICSD-37023.cif,Ni4 Cr8 O16,-1.4440162471428577
ICSD-37056.cif,Cs8 K4 Ga4 F24,-2.826343368875
ICSD-37071.cif,Ga4 Na8 O16 Li12,-1.825189373625
ICSD-37087.cif,Bi4 Fe4 Ga4 O18,-1.5940072131666672
ICSD-37135.cif,Tl18 Te3 O18,-0.7905041112820513
ICSD-37161.cif,Ba6 Sr2 Nb4 O18,-2.9642369480000004
ICSD-37162.cif,Ba6 Sr2 Ta4 O18,-3.0278631666666675
ICSD-37186.cif,Ag3 Te9,-0.0277216420833331
ICSD-37190.cif,Pt2 I12 K4,-0.7965360097222222
ICSD-37191.cif,Pt4 I24 Rb8,-0.8184940913888885
ICSD-37204.cif,K12 N4 O12,-1.0110720978571426
ICSD-37212.cif,Ni4 Nb8 O24,-2.3776902591666667
ICSD-37250.cif,Al3 Li3 K6 F18,-3.2182782145
ICSD-37255.cif,Ni K F3,-2.2087752862500003
ICSD-37262.cif,Fe K F3,-2.68143297925
ICSD-37270.cif,Te2 K4 Br12,-1.0426413196296298
ICSD-37327.cif,Li2 Mn O2,-1.6477044931264373
ICSD-37378.cif,I16 Cd8,-0.6014736258333334
ICSD-37386.cif,I24 Cd12,-0.6011358630555554
ICSD-37443.cif,Pt3 Ca3 F18,-2.4196670434375
ICSD-37444.cif,Pt3 Zn3 F18,-1.769165983020833
ICSD-37445.cif,Pt3 Cd3 F18,-1.7466333957291666
ICSD-37446.cif,Pt3 Mn3 F18,-1.7488770120581894
ICSD-37447.cif,Pt3 Co3 F18,-1.772064895729167
ICSD-37448.cif,Pt3 Ni3 F18,-1.4957764696875
ICSD-380305.cif,In2 Zn4 Ga2 O10,-1.6036498159722217
ICSD-380397.cif,Nb8 Br22 Rb2,-1.0637491659375002
ICSD-380402.cif,La6 W2 Fe2 S6 O12,-2.5343609907142857
ICSD-380405.cif,La6 W2 Co2 S6 O12,-2.5720108428571424
ICSD-380530.cif,Sr3 Ta Ga3 Si2 O14,-2.6982782748369565
ICSD-3806.cif,In Ag Br6 N2 H12 C2,-0.4803968720833337
ICSD-38105.cif,Cs8 Te4 I24,-0.8502422204629627
ICSD-38109.cif,Hg4 K8 Cl16,-1.3409856832142857
ICSD-38116.cif,Cd2 I4,-0.6017472308333334
ICSD-38219.cif,Ti Cl2,-1.4135133363888892
ICSD-38305.cif,Al6 F18,-3.5477773130208328
ICSD-38346.cif,Te4 K8 Br24,-1.0297344560185189
ICSD-38349.cif,S20 Na8,-0.6966512699999997
ICSD-38413.cif,La6 Ga2 Mn2 S14,-1.768927223976294
ICSD-38548.cif,Cs8 Si4 F24,-3.1634621675
ICSD-38549.cif,Tl8 Si4 F24,-2.6554233061111114
ICSD-38636.cif,Na4 Nb4 O8 F4,-2.5048274917500004
ICSD-389.cif,Ti4 Na4 F16,-3.1356811040277783
ICSD-391034.cif,Mn12 B4 O20,-1.8010504865996164
ICSD-391303.cif,La8 Mn2 Se12 O2,-1.89527370033046
ICSD-391306.cif,La8 Fe2 Se12 O2,-1.9762426837500005
ICSD-391478.cif,Fe8 P4 O12 F8 H4,-1.9915661938624327
ICSD-39174.cif,Sn2 O4,-1.6523566462500003
ICSD-39242.cif,Ti6 Br18,-1.2194142220833328
ICSD-39426.cif,Ti6 Cl18,-1.5868120567708328
ICSD-39427.cif,Ti6 Cl18,-1.5860636805208326
ICSD-39428.cif,Ti4 Cl12,-1.587034203229166
ICSD-39459.cif,Si6 Na6 B6 O24,-2.5283553920238093
ICSD-39467.cif,Cd2 Cu6 Ti8 O24,-2.0607583169583337
ICSD-39524.cif,Bi2 K12 Cl16 F8 H6,-1.8276296851136364
ICSD-39534.cif,Ti4 Li4 P4 O20,-2.647511312782738
ICSD-39571.cif,Rh Na3 N6 O12,-0.7566781377272737
ICSD-39572.cif,Ir Na3 N6 O12,-0.7479715984090912
ICSD-39573.cif,Co Na3 N6 O12,-0.7943923911363633
ICSD-39574.cif,Sb4 Li4 O12,-1.719307526166667
ICSD-39666.cif,Zr2 Fe2 Cl12,-1.6635435846874995
ICSD-39673.cif,K Ta O3,-2.7324163330000006
ICSD-39699.cif,Ca2 Al2 Li2 F12,-3.59191355925926
ICSD-39765.cif,Fe6 Cl18,-0.9420518921874996
ICSD-39808.cif,Tl4 Cd4 Br12,-0.8860388484999999
ICSD-39842.cif,Ru K4 N6 O12,-0.8910129630434789
ICSD-400264.cif,Na4 Ti2 Cl8,-1.525564415952381
ICSD-400338.cif,Ba16 N16 B8 O4,-1.272246165227274
ICSD-40062.cif,K6 Pt12 S18,-0.9070297905555555
ICSD-400722.cif,Na8 Cu4 Sc4 F28,-2.87742859625
ICSD-400729.cif,Na8 Zn4 Al4 F28,-2.9630479928409086
ICSD-40106.cif,Si2 O4,-2.625911488333333
ICSD-401122.cif,Ba8 Cu2 Li2 C4 O20,-2.1060244728240742
ICSD-40125.cif,Ti4 O4,-2.3082390858333337
ICSD-401591.cif,Hf4 Se16 Cl24,-0.9711684846969694
ICSD-402039.cif,Ti6 B6 O18,-2.568804264166667
ICSD-402063.cif,Na8 Zn4 Cl16,-1.5542697492857145
ICSD-40216.cif,Ge Rb I3,-0.79794814525
ICSD-402274.cif,Na12 Fe8 Se16,-0.7193307960185185
ICSD-402407.cif,Cs6 Ti4 Cl18,-1.8480260394345245
ICSD-402439.cif,W4 Rb8 Br24,-1.037513725833333
ICSD-402441.cif,W4 Cs8 Br24,-1.0782162261111112
ICSD-402533.cif,In4 Mg4 Br12,-1.1774980935
ICSD-402578.cif,Na4 Cu4 Hf4 Se12,-1.1074230325000003
ICSD-4027.cif,W4 F24,-2.7270559839285715
ICSD-402917.cif,Se8 Mg4 O20,-1.344521131354167
ICSD-403102.cif,Cs12 Mn4 I20,-1.0982642447461688
ICSD-403103.cif,Cs12 Cd4 I20,-1.2861899895833335
ICSD-403172.cif,K6 Ta2 F8 O4,-2.7763464015
ICSD-403298.cif,Na8 W8 O24,-2.139100473
ICSD-40330.cif,Ni4 Se8,-0.3125363344444445
ICSD-40344.cif,Fe2 Sb4 O12,-1.553818812777778
ICSD-403584.cif,Pb4 Ni4 O12,-1.0012880810000009
ICSD-4035.cif,K4 Mg2 Cl8,-1.923936947857143
ICSD-4036.cif,Rb4 Mg4 Cl12,-1.92625715725
ICSD-40385.cif,Mo4 P4 Cl32 O4,-0.9560995231601732
ICSD-4039.cif,Cs6 Cd6 Cl18,-1.48525904325
ICSD-40469.cif,Ni12 O24 Sr3,-1.3098491338461546
ICSD-40470.cif,Ni12 O24 Ca3,-1.3037706805128209
ICSD-40476.cif,Mg K F3,-3.30217927625
ICSD-40520.cif,Tl12 I8 Se2,-0.6073887674242422
ICSD-40521.cif,Tl12 Br8 S2,-0.7626131513636364
ICSD-40534.cif,Zn2 Sc2 Mo6 O16,-2.1690295084615387
ICSD-4053.cif,Cs8 K4 Mo4 F24,-2.53332526675
ICSD-4054.cif,K4 Mn4 F12,-2.449004721043104
ICSD-4056.cif,Cs8 K4 Rh4 F24,-2.5238274240000003
ICSD-4057.cif,Pt3 Pb3 F18,-1.8336885927083328
ICSD-40657.cif,Ca4 Si2 O8,-2.907241515714286
ICSD-40658.cif,Si Ca O3,-2.804098564
ICSD-4068.cif,Zr2 Br6,-1.4772087949999992
ICSD-40693.cif,Ba6 Ir Nb2 Cl2 O12,-2.604477772065217
ICSD-407015.cif,Ni4 V4 F28 Na8,-2.5450258898863645
ICSD-407016.cif,Cu4 V4 F28 Na8,-2.5276855107954543
ICSD-4071.cif,Cs Sn Br3,-1.25093014925
ICSD-408069.cif,Rb3 As3 F18,-2.4294648238541665
ICSD-408070.cif,Cs3 As3 F18,-2.4423365404166666
ICSD-408071.cif,Rb3 Sb3 F18,-2.5798106455208334
ICSD-40808.cif,Sr6 Cu3 Cl3 O6,-2.1996940050694445
ICSD-408111.cif,F28 Na8 Ni4 Ga4,-2.5181693113636365
ICSD-40823.cif,Ir3 Se8,-0.3638699043939394
ICSD-40828.cif,Mg8 P4 O20 H4,-2.4163227694179903
ICSD-40831.cif,Ag6 Ta6 O18,-2.0922460376666674
ICSD-408553.cif,K8 Al4 F24 Li4,-3.2181589680833342
ICSD-408645.cif,Nb6 Cl16,-1.3255813772727272
ICSD-408777.cif,Mo4 Tl8 Cl24,-0.9280261683333334
ICSD-409229.cif,W4 Tl8 Cl24,-0.8891471405555558
ICSD-409509.cif,Sn F6 N2 H8,-1.4145565130147062
ICSD-40966.cif,Rb8 Na4 Fe4 F24,-2.6593548625000003
ICSD-40967.cif,Rb8 K4 Fe4 F24,-2.6502084009999995
ICSD-410569.cif,K2 V12 O22,-2.3654556750000006
ICSD-41061.cif,Cr La O3,-2.507484897
ICSD-411230.cif,Hg2 As2 O6,-0.958244061
ICSD-412050.cif,Ge4 V8 F8 O16,-2.2807447366666667
ICSD-41209.cif,Pd4 F8,-1.0939995941666665
ICSD-4121.cif,Sr4 Pb4 O12,-1.7488551185000003
ICSD-41223.cif,Zn4 Sb8 O16,-1.3627959549999995
ICSD-41228.cif,Ni4 Sb8 O16,-1.3271960075000009
ICSD-41229.cif,S3 F18,-1.7602210908333331
ICSD-4122.cif,Sb8 Mg4 O16,-1.7929533464285714
ICSD-4123.cif,Tl4 Sb4 O12,-1.304640441
ICSD-413382.cif,Ca12 Si4 O4,-1.4800589455000002
ICSD-41370.cif,Pt6 Te6,-0.4166790249999999
ICSD-41371.cif,Pt12 Te18,-0.4341805806666661
ICSD-41375.cif,Pt S2,-0.5914379283333329
ICSD-41400.cif,Ir4 Sb4 S4,-0.6628719616666666
ICSD-41409.cif,Li4 F4,-2.971673278541666
ICSD-41410.cif,Na4 F4,-2.731544185625
ICSD-41411.cif,Na4 Cl4,-1.815545169375
ICSD-41415.cif,Mg8 Ge4 O16,-2.3542027707142856
ICSD-41416.cif,K8 Ni4 F24,-2.3103293727777774
ICSD-41453.cif,Cd2 Cs2 Br6,-1.2893832154999998
ICSD-4149.cif,Ag3 Cr3 O6,-1.1214881208333332
ICSD-41536.cif,Rb12 Zn4 Br20,-1.5185779174999998
ICSD-41570.cif,Cr2 Rb4 Cl8,-1.35524826
ICSD-41571.cif,Cr2 Cs4 Cl8,-1.3658563678571427
ICSD-416448.cif,Te6 Sr2 O16,-1.433059549166667
ICSD-4169.cif,Ba8 Mn4 Re4 O24,-2.2046287643965514
ICSD-41731.cif,Co8 Se8 As8,-0.7079282001388894
ICSD-41733.cif,Mg4 Te8,-0.5778889727777777
ICSD-417735.cif,N2 O6 F12 Si2 K6,-2.3861222950000003
ICSD-417952.cif,In3 As3 F18,-2.080444477604167
ICSD-418672.cif,Cr3 K3 F18,-2.4710239507291667
ICSD-418673.cif,Rb3 Cr3 F18,-2.4799547613541666
ICSD-418675.cif,Cs4 Cr4 F20,-2.5815538930357143
ICSD-418796.cif,Tl10 Nb4 Br18 S8,-0.9355180960000002
ICSD-418978.cif,P3 Ti6 Te6,-0.9194994399523808
ICSD-418992.cif,Re4 Sr8 Li4 O24,-2.3507314953333336
ICSD-418994.cif,Re4 Ba8 O24 Li4,-2.3484223888333324
ICSD-41926.cif,Se12 Al6 Mg3,-0.964403986904762
ICSD-41928.cif,Se5 Mg2 Al2,-1.0267331764814809
ICSD-419467.cif,Os6 Ba18 N18 O3,-0.7541176896666671
ICSD-419509.cif,V8 K8 F32,-2.928720811875
ICSD-41958.cif,Ca4 Te4,-1.6510096883333336
ICSD-419636.cif,Re6 Ba18 N18 O3,-0.9198176854444442
ICSD-419666.cif,La4 Y4 O12,-3.4457832339999994
ICSD-419995.cif,K3 Y3 Te6,-1.4194310591666668
ICSD-42004.cif,Sr Nb O3,-2.889736369
ICSD-42007.cif,Sr2 Nb5 O9,-2.6200809934375
ICSD-420137.cif,Na3 V3 O6,-2.0566285429166675
ICSD-420296.cif,Sr As2 O6,-1.7823835899999996
ICSD-4202.cif,Mg2 Cu4 O6,-1.2744691908333337
ICSD-420597.cif,Ba3 P3 F30 B3,-3.053355539212453
ICSD-420643.cif,In4 P6 O24 B2,-2.1242924792658733
ICSD-420650.cif,Zr6 Te6 P3,-1.1440991306190471
ICSD-421241.cif,Ag10 Hg2 Sb2 O12,-0.5259797769230767
ICSD-42143.cif,Rb8 Na4 Ti4 F24,-3.0423967454166667
ICSD-42144.cif,Cs8 K4 Fe4 F24,-2.66181844275
ICSD-42147.cif,Rb8 K4 Co4 F24,-2.7540813205
ICSD-42148.cif,Rb8 Na4 Co4 F24,-2.7577206135000005
ICSD-42149.cif,Rb8 K4 Ni4 F24,-2.4149767277500005
ICSD-42150.cif,Rb8 Na4 Ni4 F24,-2.42481751775
ICSD-42151.cif,K8 Na4 Ni4 F24,-2.43890167175
ICSD-42154.cif,Tl12 Ti4 F24,-2.3997633494166672
ICSD-42158.cif,Sr3 Rh3 F18,-2.5017803790625
ICSD-42159.cif,Mg3 Rh3 F18,-2.3306897103125
ICSD-42160.cif,Ca3 Rh3 F18,-2.4960704628125
ICSD-42161.cif,Zn3 Rh3 F18,-1.8559956215625
ICSD-42163.cif,Hg3 Rh3 F18,-1.5320649103125
ICSD-42164.cif,Ni3 Rh3 F18,-1.6999353740625
ICSD-421750.cif,K4 La2 Ta10 O30,-2.977006376739132
ICSD-42175.cif,Cd9 I18,-0.6015346056481482
ICSD-421915.cif,W6 Sn4 Cl28,-0.8968534721052634
ICSD-421923.cif,Sb6 In2 F36,-2.27681023375
ICSD-42199.cif,I12 Cd6,-0.6017901674999998
ICSD-42205.cif,I24 Cd12,-0.6016290086111111
ICSD-42207.cif,I6 Cd3,-0.6009314363888889
ICSD-422099.cif,La18 Sb10 O8 C2,-1.830086825526316
ICSD-42211.cif,I14 Cd7,-0.601298101309524
ICSD-42212.cif,I14 Cd7,-0.6013940703571431
ICSD-422191.cif,Tc2 O14 Li2 H12,-1.3368296975555551
ICSD-42219.cif,I18 Cd9,-0.6013975763888889
ICSD-42229.cif,I22 Cd11,-0.6014352559848485
ICSD-42230.cif,I22 Cd11,-0.6013597968939395
ICSD-422442.cif,Ag3 Sc3 O6,-2.3049699520833333
ICSD-42253.cif,I8 Cd4,-0.6011662141666667
ICSD-42254.cif,I10 Cd5,-0.6018574975
ICSD-42255.cif,I12 Cd6,-0.6016712341666666
ICSD-42256.cif,I12 Cd6,-0.6014194363888888
ICSD-42258.cif,I12 Cd6,-0.6012762269444443
ICSD-42259.cif,I14 Cd7,-0.6015217446428571
ICSD-42264.cif,I18 Cd9,-0.6013633945370371
ICSD-422686.cif,Au4 Ag4 F28,-0.9823011295833336
ICSD-42269.cif,Cd9 I18,-0.6015519323148147
ICSD-4226.cif,Mg6 B2 O6 F6,-3.107405998875
ICSD-422707.cif,Na2 K2 Mo2 O4 F8,-2.4692422966666663
ICSD-422708.cif,Na2 K2 Nb2 O2 F10,-3.0520693820833333
ICSD-422709.cif,Na2 K2 W2 O4 F8,-2.5536398488888894
ICSD-42285.cif,I22 Cd11,-0.6015127781060606
ICSD-42286.cif,I22 Cd11,-0.6014082287121213
ICSD-42287.cif,I22 Cd11,-0.6015832814393941
ICSD-422882.cif,Se4 Ga4 O16 H4,-1.2221750257738095
ICSD-422884.cif,Se8 Ge4 O24,-1.0393854653703711
ICSD-42303.cif,I14 Cd7,-0.6015323970238095
ICSD-42305.cif,I22 Cd11,-0.6013771720454546
ICSD-423278.cif,Rb2 Fe2 P4 O12 H4,-1.693165551626984
ICSD-423280.cif,V2 P4 O12 N2 H12,-1.384972989188988
ICSD-423281.cif,K2 Fe2 P4 H4 O12,-1.6958926716269846
ICSD-423654.cif,K6 Na2 Os4 O18,-1.3929275830000003
ICSD-423829.cif,Cs2 Ni2 Br6,-0.9414416815
ICSD-42392.cif,Cr3 Na3 Se6,-0.4490936175000002
ICSD-42396.cif,Cr3 Ag3 S6,-0.3761666458333329
ICSD-42407.cif,Cr3 K3 S6,-0.8138050833333335
ICSD-42409.cif,I18 Cd9,-0.6014685386111109
ICSD-42416.cif,Fe2 S4,-1.131296558333333
ICSD-42441.cif,K4 Mn4 Br12,-1.0727782427931036
ICSD-42443.cif,In4 Zn4 S10,-0.7487491005555557
ICSD-424825.cif,Sr4 Sn4 O12,-2.2322887172500003
ICSD-424895.cif,Ba3 Fe6 P6 O24,-2.3963429131684983
ICSD-42509.cif,K2 Sb2 F12,-2.5777414109375005
ICSD-42510.cif,I24 Pb12,-0.6909205183333332
ICSD-425148.cif,W3 Cl18,-0.9160709277380948
ICSD-425261.cif,Cs4 Fe8 F24,-2.599695828888889
ICSD-425293.cif,Cr2 K2 O4,-1.465825261250001
ICSD-42537.cif,Fe9 S12,-0.920529133095238
ICSD-42540.cif,Co2 Se4,-0.6208536827777783
ICSD-425458.cif,Na12 Sb4 S12,-0.9947878282142858
ICSD-42549.cif,Pt4 Te4 Bi4,-0.3808352597222224
ICSD-425587.cif,Ba8 In4 Te4 S10,-1.5791653164102568
ICSD-425588.cif,Ba8 In4 Te4 Se10,-1.4263253785897436
ICSD-425914.cif,Tc K2 F6,-2.4340049802777783
ICSD-425915.cif,Tc F6 Na2,-2.302949988055556
ICSD-425948.cif,Cs6 I12 La2,-1.5827908139999998
ICSD-425966.cif,Mn3 Bi6 Te12,-0.1072523527093597
ICSD-426112.cif,Cs8 La4 Na4 Br24,-1.8652392264999995
ICSD-426115.cif,Cd4 Cl12 O4 H12,-0.95214361640625
ICSD-426425.cif,Sc2 Al2 O2 C2,-1.7032533393750002
ICSD-426492.cif,La6 Fe2 In2 S14,-1.7770192141666663
ICSD-426495.cif,La6 Co2 In2 S14,-1.7091673170833337
ICSD-42650.cif,Nb6 V2 S12,-1.3165015625000005
ICSD-42654.cif,Nb8 Mn2 S16,-1.32704261530504
ICSD-426552.cif,K12 Sb4 S12,-1.1110121124999996
ICSD-426554.cif,Rb12 Sb4 S12,-1.0952126196428569
ICSD-42656.cif,Nb8 Cr2 S16,-1.2772015246153852
ICSD-42664.cif,Bi24 Se21,-0.2969169404444446
ICSD-42666.cif,In6 Zn6 S15,-0.7476893529629633
ICSD-426674.cif,La6 Fe2 Ga2 S14,-1.8292111182291664
ICSD-42668.cif,In4 Zn2 S8,-0.7292980300000005
ICSD-42687.cif,Fe2 Nb6 S12,-1.3558704759999998
ICSD-426.cif,Ca3 As Br3,-1.7935379092857142
ICSD-42708.cif,Pb2 Bi2 Te5,-0.2585357809259258
ICSD-42876.cif,Ge2 Te5 Sb2,-0.0918036837037029
ICSD-428898.cif,Pb4 I12 N4 C4 H24,-0.428838781770833
ICSD-42891.cif,Ge Bi4 Te7,-0.2111907972222221
ICSD-43003.cif,Sn2 S4,-0.5584892879166669
ICSD-43010.cif,Nb4 S2 C2,-0.9016484299999998
ICSD-43136.cif,Ba Zr O3,-3.3544556190000003
ICSD-43266.cif,Ag3 Bi3 Te6,-0.1652398666666664
ICSD-43278.cif,Ag3 Fe3 Te6,-0.0101425725
ICSD-432818.cif,Zr4 Mg4 F24,-3.7733761575
ICSD-43293.cif,Ni Te2,-0.321163814444444
ICSD-43311.cif,Cr6 B6 O18,-2.0005964678333337
ICSD-43314.cif,Tl3 Bi3 Se6,-0.4521215162499998
ICSD-433904.cif,Cs4 Sc12 S20,-2.0405153897222217
ICSD-43408.cif,Na4 Se4,-0.8356573608333333
ICSD-43413.cif,Ti Te2,-0.7022060733333326
ICSD-434329.cif,Tl Mn F3,-1.982550143043104
ICSD-43439.cif,Na3 Ti3 O6,-2.472153870416667
ICSD-43457.cif,Tl Cu F3,-1.6194526967500005
ICSD-43512.cif,Bi6 Se3 Te6,-0.305045082
ICSD-43593.cif,Sc2 Te2,-1.0781850258333332
ICSD-43673.cif,Ti4 S2 C2,-1.3385478245833329
ICSD-43674.cif,Zr4 S2 C2,-1.4124421937500005
ICSD-43722.cif,Rb Mn F3,-2.4151680210431032
ICSD-43852.cif,Cd I2,-0.6009043641666665
ICSD-4403.cif,K12 Mo4 F24,-2.4726496335
ICSD-44340.cif,Ag3 Bi3 S6,-0.385239705
ICSD-44398.cif,Co3 Cl6,-0.9680566591666668
ICSD-44606.cif,Ni4 Sb4 S4,-0.5009106858333331
ICSD-44655.cif,In9 Te12,-0.2794329033333335
ICSD-44751.cif,Fe2 Se4,-0.7874123311111111
ICSD-44781.cif,Li2 I2,-1.2174844435416667
ICSD-44783.cif,K Mn F3,-2.449792154043104
ICSD-44785.cif,K Co F3,-2.50719375925
ICSD-44786.cif,K Ni F3,-2.20889133225
ICSD-44788.cif,K Cd F3,-2.43037912525
ICSD-44789.cif,Cs8 Ni4 F24,-2.318786257777778
ICSD-44792.cif,I8 Cd4,-0.6016729691666663
ICSD-44793.cif,I10 Cd5,-0.6010403001666667
ICSD-44795.cif,I12 Cd6,-0.6010257619444445
ICSD-44796.cif,I12 Cd6,-0.6016974080555555
ICSD-44908.cif,Li Ti Te2,-0.8266386158333328
ICSD-44957.cif,Li3 Y3 S6,-2.010720845416667
ICSD-44963.cif,Li3 Y3 Se6,-1.7204448545833333
ICSD-44972.cif,Sc4 Se4,-1.479384679583334
ICSD-44982.cif,Bi4 Se4,-0.165023998333333
ICSD-44984.cif,Bi4 Te4,-0.0733951233333329
ICSD-44992.cif,Nb2 S2,-1.0831078525000004
ICSD-45060.cif,V6 B6 O18,-2.2219092081666663
ICSD-45309.cif,Cs Ca F3,-3.47485416575
ICSD-45310.cif,Ba Li F3,-3.492950326916666
ICSD-45317.cif,Ba8 Ca4 Mo4 O24,-2.7236671470000005
ICSD-45974.cif,Ir2 Sr4 O8,-2.002498362857143
ICSD-47121.cif,Ca4 Ta8 O24,-3.021230208611112
ICSD-47174.cif,Br4 Na4 O12,-0.6019478855000002
ICSD-47201.cif,Mn4 Cs8 F24,-2.531958130996169
ICSD-47213.cif,Mn4 K8 F24,-2.5076580240517248
ICSD-47243.cif,K4 Hf2 F12,-3.462559306944444
ICSD-47244.cif,K8 Hf4 F24,-3.4228380933333336
ICSD-48007.cif,Ru2 O4 Li2,-1.4280889658333331
ICSD-48107.cif,O18 Co6 Ti6,-2.447187279
ICSD-4849.cif,Ca4 Ti4 F24,-3.667855848020833
ICSD-4850.cif,Ca3 Ti3 F18,-3.659410336145832
ICSD-494.cif,Mg4 Se4 O12,-1.633016124833334
ICSD-49520.cif,Te2 Rb4 Br12,-1.0706196279629632
ICSD-49521.cif,Te4 Rb8 Br24,-1.0689148771296295
ICSD-49573.cif,I22 Cd11,-0.6013704878030304
ICSD-49578.cif,Cs Sr F3,-3.42679747575
ICSD-49582.cif,Cs Cd F3,-2.4573164967500003
ICSD-49583.cif,Cs Fe F3,-2.55854911675
ICSD-49584.cif,Cs Mg F3,-3.18131855375
ICSD-49585.cif,Rb Mg F3,-3.2607107292500004
ICSD-49586.cif,Rb Fe F3,-2.6412776262499995
ICSD-49587.cif,Rb Cd F3,-2.44706002425
ICSD-49591.cif,Rb Pb F3,-2.49617535875
ICSD-49650.cif,K3 Y3 O6,-2.796028281666667
ICSD-49651.cif,Rb3 Y3 O6,-2.726391465416667
ICSD-49912.cif,Fe4 Ga4 S10,-1.0163487791666663
ICSD-50005.cif,Mg2 Bi4 O12,-1.2687211627777784
ICSD-50040.cif,Ba2 Bi Sb O6,-2.0356472090000004
ICSD-500.cif,Co4 Te4 O12,-1.193922344333334
ICSD-50183.cif,Ba Ag2 S2,-1.003928507
ICSD-50491.cif,Se12 Na12 As4,-0.8089539210714288
ICSD-50492.cif,Se12 K12 As4,-0.9297128310714292
ICSD-50504.cif,Cs10 In2 Se24 P8,-0.6926609771158012
ICSD-5071.cif,Ni2 Se4,-0.3682523444444445
ICSD-50817.cif,Mn Se2 Li,-0.5713312089080462
ICSD-50827.cif,Ba6 Ru4 In2 O18,-1.9019626060000008
ICSD-50829.cif,Ba6 Ru4 Co2 O18,-1.905014989000001
ICSD-50832.cif,Ba6 Ru4 Ni2 O18,-1.7405688686666674
ICSD-50843.cif,Sr8 F4 N8 B4,-1.835511361875
ICSD-5084.cif,Ca3 Zn3 C6 O18,-1.8507934026666684
ICSD-50987.cif,Pd4 Te4 I4,-0.3743172076388888
ICSD-51015.cif,Co Re2 O8,-1.5958304059090913
ICSD-51017.cif,Zn Re2 O8,-1.5944967945454558
ICSD-51036.cif,La6 Ga6 O18,-2.619495276083334
ICSD-51123.cif,La4 Cr4 S12,-1.4287528210000005
ICSD-51168.cif,Rb4 Cd2 Cl8,-1.6026322528571428
ICSD-51201.cif,Li4 Ni4 As4 O16,-1.4470055561904758
ICSD-51202.cif,Ca4 Nb4 O12,-2.8704608565000007
ICSD-51207.cif,Li3 Fe3 O6,-1.9080433387500004
ICSD-51217.cif,Mn4 Sr6 O14,-2.264376053994253
ICSD-51262.cif,Cu Cl Ca2 Nb3 O10,-2.5418844552205893
ICSD-51264.cif,K12 W4 F24,-2.335158336
ICSD-51285.cif,La4 Ga4 O12,-2.6229283647500004
ICSD-51613.cif,Ba8 Mn4 W4 O24,-2.4645699218965507
ICSD-51659.cif,Ba Pb O3,-0.6018101905000002
ICSD-51704.cif,Cr12 B4 O24,-1.9102956827499995
ICSD-51856.cif,Se4 Zn4 O12,-1.031258529833334
ICSD-51895.cif,Sr2 Cu6 Ru8 O24,-1.1675267143750006
ICSD-51926.cif,Ba6 La2 Ru4 O18,-2.174778228666668
ICSD-52115.cif,Ta S2,-1.2405717766666673
ICSD-52117.cif,Ta6 S12,-1.2500256422222231
ICSD-52161.cif,Ti6 F18,-3.328295888229165
ICSD-52238.cif,Na4 F4,-2.731586169375
ICSD-52243.cif,K4 Br4,-1.774918475
ICSD-52274.cif,Cs4 Cl4,-1.975869590625
ICSD-52280.cif,Ca I2,-1.6625521158333332
ICSD-52364.cif,Co Br2,-0.7273914683333335
ICSD-52366.cif,Mg Br2,-1.51732783
ICSD-52367.cif,Cd3 Br6,-0.8853852394444444
ICSD-52368.cif,Co I2,-0.4598812741666667
ICSD-52369.cif,Fe I2,-0.7052761541666666
ICSD-52535.cif,K4 C2 O6,-1.7818707291666671
ICSD-52735.cif,Bi3 Rb3 S6,-0.9140311945833334
ICSD-53059.cif,Co2 O2,-1.4302047349999998
ICSD-53067.cif,Co4 S8,-0.8457978983333335
ICSD-53191.cif,Cr2 Nb8 Se16,-0.6228941398717948
ICSD-53267.cif,Ba4 Nb10 Na2 O30,-2.86279094
ICSD-53526.cif,Fe2 S2,-1.1236561075000004
ICSD-53528.cif,Fe2 S2,-1.1236711799999997
ICSD-53634.cif,Bi6 I18,-0.5030680478124999
ICSD-53824.cif,K4 F4,-2.729183996875
ICSD-53827.cif,K4 I4,-1.515024663125
